,0,1
6139,0,1
6140,0,1
6141,0,1
6142,0,1
6143,0,1
6144,1,0
6145,0,1
6146,0,1
6147,1,0
6148,1,0
6149,0,1
6150,0,1
6151,1,0
6152,1,0
6153,0,1
6154,0,1
6155,0,1
6156,0,1
6157,1,0
6158,1,0
6159,0,1
6160,1,0
6161,1,0
6162,0,1
6163,1,0
6164,0,1
6165,1,0
6166,1,0
6167,1,0
6168,1,0
6169,0,1
6170,1,0
6171,0,1
6172,1,0
6173,1,0
6174,0,1
6175,1,0
6176,0,1
6177,1,0
6178,0,1
6179,0,1
6180,1,0
6181,0,1
6182,0,1
6183,1,0
6184,0,1
6185,0,1
6186,1,0
6187,0,1
6188,1,0
6189,1,0
6190,1,0
6191,0,1
6192,0,1
6193,0,1
6194,1,0
6195,1,0
6196,0,1
6197,0,1
6198,0,1
6199,1,0
6200,0,1
6201,0,1
6202,0,1
6203,0,1
6204,1,0
6205,0,1
6206,0,1
6207,0,1
6208,0,1
6209,0,1
6210,0,1
6211,0,1
6212,0,1
6213,0,1
6214,0,1
6215,0,1
6216,1,0
6217,0,1
6218,1,0
6219,1,0
6220,0,1
6221,0,1
6222,0,1
6223,1,0
6224,0,1
6225,1,0
6226,0,1
6227,1,0
6228,0,1
6229,0,1
6230,0,1
6231,1,0
6232,0,1
6233,0,1
6234,1,0
6235,0,1
6236,0,1
6237,0,1
6238,0,1
6239,1,0
6240,0,1
6241,1,0
6242,0,1
6243,0,1
6244,1,0
6245,0,1
6246,0,1
6247,1,0
6248,0,1
6249,0,1
6250,1,0
6251,0,1
6252,0,1
6253,1,0
6254,1,0
6255,0,1
6256,0,1
6257,0,1
6258,0,1
6259,1,0
6260,0,1
6261,0,1
6262,1,0
6263,0,1
6264,0,1
6265,1,0
6266,0,1
6267,0,1
6268,1,0
6269,0,1
6270,0,1
6271,0,1
6272,0,1
6273,1,0
6274,0,1
6275,1,0
6276,0,1
6277,0,1
6278,1,0
6279,0,1
6280,0,1
6281,1,0
6282,0,1
6283,0,1
6284,1,0
6285,0,1
6286,1,0
6287,0,1
6288,0,1
6289,1,0
6290,1,0
6291,0,1
6292,0,1
6293,1,0
6294,0,1
6295,1,0
6296,0,1
6297,0,1
6298,0,1
6299,0,1
6300,1,0
6301,1,0
6302,0,1
6303,0,1
6304,1,0
6305,0,1
6306,1,0
6307,0,1
6308,1,0
6309,0,1
6310,0,1
6311,1,0
6312,0,1
6313,0,1
6314,1,0
6315,0,1
6316,0,1
6317,0,1
6318,0,1
6319,1,0
6320,0,1
6321,0,1
6322,0,1
6323,0,1
6324,0,1
6325,0,1
6326,1,0
6327,0,1
6328,1,0
6329,0,1
6330,0,1
6331,0,1
6332,0,1
6333,0,1
6334,0,1
6335,0,1
6336,1,0
6337,1,0
6338,0,1
6339,0,1
6340,0,1
6341,0,1
6342,0,1
6343,1,0
6344,1,0
6345,1,0
6346,0,1
6347,1,0
6348,1,0
6349,1,0
6350,1,0
6351,0,1
6352,1,0
6353,0,1
6354,1,0
6355,1,0
6356,1,0
6357,0,1
6358,1,0
6359,0,1
6360,0,1
6361,1,0
6362,1,0
6363,1,0
6364,1,0
6365,0,1
6366,0,1
6367,1,0
6368,1,0
6369,0,1
6370,1,0
6371,0,1
6372,0,1
6373,0,1
6374,0,1
6375,0,1
6376,1,0
6377,1,0
6378,0,1
6379,1,0
6380,0,1
6381,0,1
6382,0,1
6383,0,1
6384,1,0
6385,0,1
6386,1,0
6387,0,1
6388,1,0
6389,1,0
6390,1,0
6391,1,0
6392,0,1
6393,1,0
6394,0,1
6395,1,0
6396,1,0
6397,0,1
6398,1,0
6399,0,1
6400,1,0
6401,0,1
6402,1,0
6403,1,0
6404,0,1
6405,0,1
6406,1,0
6407,0,1
6408,1,0
6409,0,1
6410,0,1
6411,0,1
6412,0,1
6413,0,1
6414,0,1
6415,1,0
6416,0,1
6417,1,0
6418,1,0
6419,0,1
6420,0,1
6421,1,0
6422,1,0
6423,1,0
6424,0,1
6425,1,0
6426,1,0
6427,0,1
6428,0,1
6429,0,1
6430,0,1
6431,0,1
6432,1,0
6433,0,1
6434,0,1
6435,0,1
6436,0,1
6437,1,0
6438,0,1
6439,1,0
6440,1,0
6441,0,1
6442,0,1
6443,0,1
6444,1,0
6445,0,1
6446,0,1
6447,0,1
6448,0,1
6449,1,0
6450,1,0
6451,1,0
6452,0,1
6453,0,1
6454,1,0
6455,0,1
6456,1,0
6457,0,1
6458,0,1
6459,1,0
6460,0,1
6461,0,1
6462,0,1
6463,1,0
6464,1,0
6465,0,1
6466,0,1
6467,0,1
6468,1,0
6469,1,0
6470,1,0
6471,0,1
6472,0,1
6473,0,1
6474,1,0
6475,1,0
6476,1,0
6477,1,0
6478,0,1
6479,0,1
6480,0,1
6481,1,0
6482,1,0
6483,1,0
6484,1,0
6485,1,0
6486,0,1
6487,1,0
6488,1,0
6489,0,1
6490,1,0
6491,0,1
6492,0,1
6493,0,1
6494,1,0
6495,0,1
6496,0,1
6497,0,1
6498,0,1
6499,1,0
6500,0,1
6501,0,1
6502,0,1
6503,1,0
6504,0,1
6505,1,0
6506,0,1
6507,0,1
6508,0,1
6509,0,1
6510,0,1
6511,1,0
6512,0,1
6513,0,1
6514,0,1
6515,1,0
6516,1,0
6517,1,0
6518,1,0
6519,1,0
6520,1,0
6521,0,1
6522,0,1
6523,0,1
6524,0,1
6525,0,1
6526,1,0
6527,1,0
6528,0,1
6529,0,1
6530,0,1
6531,0,1
6532,1,0
6533,0,1
6534,0,1
6535,1,0
6536,0,1
6537,0,1
6538,0,1
6539,0,1
6540,1,0
6541,0,1
6542,0,1
6543,0,1
6544,1,0
6545,0,1
6546,0,1
6547,0,1
6548,1,0
6549,0,1
6550,0,1
6551,1,0
6552,0,1
6553,1,0
6554,0,1
6555,1,0
6556,1,0
6557,1,0
6558,0,1
6559,0,1
6560,0,1
6561,0,1
6562,0,1
6563,0,1
6564,1,0
6565,1,0
6566,0,1
6567,1,0
6568,0,1
6569,1,0
6570,0,1
6571,1,0
6572,0,1
6573,0,1
6574,1,0
6575,1,0
6576,0,1
6577,1,0
6578,0,1
6579,0,1
6580,0,1
6581,0,1
6582,0,1
6583,0,1
6584,0,1
6585,1,0
6586,0,1
6587,0,1
6588,0,1
6589,0,1
6590,0,1
6591,0,1
6592,1,0
6593,0,1
6594,1,0
6595,1,0
6596,1,0
6597,0,1
6598,0,1
6599,0,1
6600,0,1
6601,1,0
6602,1,0
6603,1,0
6604,0,1
6605,0,1
6606,0,1
6607,0,1
6608,1,0
6609,0,1
6610,0,1
6611,1,0
6612,0,1
6613,1,0
6614,1,0
6615,0,1
6616,1,0
6617,1,0
6618,0,1
6619,0,1
6620,0,1
6621,1,0
6622,1,0
6623,0,1
6624,1,0
6625,0,1
6626,0,1
6627,1,0
6628,0,1
6629,0,1
6630,0,1
6631,0,1
6632,1,0
6633,0,1
6634,0,1
6635,1,0
6636,0,1
6637,0,1
6638,1,0
6639,1,0
6640,0,1
6641,0,1
6642,1,0
6643,0,1
6644,0,1
6645,1,0
6646,1,0
6647,0,1
6648,0,1
6649,0,1
6650,0,1
6651,1,0
6652,1,0
6653,0,1
6654,1,0
6655,0,1
6656,1,0
6657,1,0
6658,0,1
6659,1,0
6660,0,1
6661,0,1
6662,0,1
6663,0,1
6664,0,1
6665,0,1
6666,1,0
6667,0,1
6668,0,1
6669,1,0
6670,1,0
6671,1,0
6672,0,1
6673,1,0
6674,0,1
6675,1,0
6676,1,0
6677,1,0
6678,0,1
6679,0,1
6680,0,1
6681,0,1
6682,1,0
6683,1,0
6684,0,1
6685,0,1
6686,0,1
6687,1,0
6688,0,1
6689,1,0
6690,0,1
6691,0,1
6692,0,1
6693,0,1
6694,1,0
6695,0,1
6696,1,0
6697,1,0
6698,0,1
6699,0,1
6700,0,1
6701,1,0
6702,0,1
6703,0,1
6704,0,1
6705,1,0
6706,0,1
6707,1,0
6708,0,1
6709,1,0
6710,0,1
6711,0,1
6712,0,1
6713,1,0
6714,0,1
6715,0,1
6716,0,1
6717,0,1
6718,1,0
6719,0,1
6720,1,0
6721,0,1
6722,0,1
6723,1,0
6724,0,1
6725,1,0
6726,1,0
6727,0,1
6728,0,1
6729,1,0
6730,0,1
6731,1,0
6732,0,1
6733,0,1
6734,0,1
6735,0,1
6736,0,1
6737,1,0
6738,0,1
6739,1,0
6740,1,0
6741,0,1
6742,1,0
6743,1,0
6744,0,1
6745,1,0
6746,0,1
6747,1,0
6748,0,1
6749,0,1
6750,0,1
6751,0,1
6752,0,1
6753,0,1
6754,0,1
6755,1,0
6756,0,1
6757,0,1
6758,1,0
6759,0,1
6760,1,0
6761,1,0
6762,0,1
6763,0,1
6764,1,0
6765,0,1
6766,1,0
6767,0,1
6768,0,1
6769,0,1
6770,0,1
6771,0,1
6772,0,1
6773,1,0
6774,0,1
6775,0,1
6776,0,1
6777,0,1
6778,1,0
6779,0,1
6780,1,0
6781,1,0
6782,1,0
6783,0,1
6784,0,1
6785,0,1
6786,0,1
6787,0,1
6788,1,0
6789,0,1
6790,1,0
6791,0,1
6792,1,0
6793,0,1
6794,0,1
6795,1,0
6796,0,1
6797,0,1
6798,0,1
6799,0,1
6800,0,1
6801,0,1
6802,0,1
6803,1,0
6804,0,1
6805,0,1
6806,0,1
6807,0,1
6808,1,0
6809,1,0
6810,0,1
6811,0,1
6812,0,1
6813,0,1
6814,1,0
6815,0,1
6816,0,1
6817,1,0
6818,1,0
6819,1,0
6820,0,1
6821,0,1
6822,0,1
6823,0,1
6824,0,1
6825,0,1
6826,0,1
6827,0,1
6828,0,1
6829,1,0
6830,0,1
6831,0,1
6832,0,1
6833,1,0
6834,0,1
6835,0,1
6836,0,1
6837,0,1
6838,0,1
6839,1,0
6840,1,0
6841,0,1
6842,1,0
6843,0,1
6844,0,1
6845,1,0
6846,0,1
6847,0,1
6848,1,0
6849,1,0
6850,1,0
6851,1,0
6852,1,0
6853,1,0
6854,1,0
6855,0,1
6856,0,1
6857,0,1
6858,0,1
6859,0,1
6860,0,1
6861,0,1
6862,1,0
6863,0,1
6864,1,0
6865,1,0
6866,0,1
6867,0,1
6868,0,1
6869,1,0
6870,1,0
6871,1,0
6872,1,0
6873,1,0
6874,1,0
6875,1,0
6876,1,0
6877,0,1
6878,1,0
6879,1,0
6880,0,1
6881,0,1
6882,1,0
6883,1,0
6884,0,1
6885,1,0
6886,1,0
6887,0,1
6888,1,0
6889,1,0
6890,0,1
6891,0,1
6892,1,0
6893,1,0
6894,1,0
6895,1,0
6896,1,0
6897,1,0
6898,1,0
6899,0,1
6900,1,0
6901,0,1
6902,0,1
6903,1,0
6904,1,0
6905,0,1
6906,0,1
6907,0,1
6908,0,1
6909,0,1
6910,0,1
6911,1,0
6912,0,1
6913,1,0
6914,1,0
6915,0,1
6916,0,1
6917,0,1
6918,1,0
6919,1,0
6920,1,0
6921,0,1
6922,0,1
6923,1,0
6924,1,0
6925,0,1
6926,1,0
6927,1,0
6928,0,1
6929,1,0
6930,0,1
6931,1,0
6932,1,0
6933,0,1
6934,0,1
6935,1,0
6936,1,0
6937,0,1
6938,0,1
6939,0,1
6940,0,1
6941,1,0
6942,1,0
6943,1,0
6944,0,1
6945,0,1
6946,0,1
6947,1,0
6948,1,0
6949,0,1
6950,1,0
6951,0,1
6952,1,0
6953,0,1
6954,0,1
6955,1,0
6956,0,1
6957,1,0
6958,1,0
6959,1,0
6960,0,1
6961,0,1
6962,0,1
6963,0,1
6964,1,0
6965,0,1
6966,1,0
6967,0,1
6968,0,1
6969,0,1
6970,1,0
6971,0,1
6972,1,0
6973,1,0
6974,0,1
6975,1,0
6976,0,1
6977,1,0
6978,0,1
6979,0,1
6980,1,0
6981,0,1
6982,0,1
6983,1,0
6984,0,1
6985,1,0
6986,0,1
6987,1,0
6988,0,1
6989,0,1
6990,0,1
6991,0,1
6992,0,1
6993,0,1
6994,0,1
6995,0,1
6996,0,1
6997,1,0
6998,1,0
6999,1,0
7000,1,0
7001,1,0
7002,0,1
7003,0,1
7004,1,0
7005,0,1
7006,0,1
7007,0,1
7008,0,1
7009,1,0
7010,0,1
7011,0,1
7012,0,1
7013,0,1
7014,1,0
7015,0,1
7016,0,1
7017,0,1
7018,1,0
7019,1,0
7020,0,1
7021,0,1
7022,1,0
7023,1,0
7024,0,1
7025,0,1
7026,0,1
7027,1,0
7028,1,0
7029,0,1
7030,1,0
7031,0,1
7032,0,1
7033,0,1
7034,0,1
7035,1,0
7036,1,0
7037,0,1
7038,0,1
7039,0,1
7040,0,1
7041,0,1
7042,1,0
7043,1,0
7044,0,1
7045,0,1
7046,0,1
7047,0,1
7048,1,0
7049,1,0
7050,0,1
7051,1,0
7052,0,1
7053,0,1
7054,1,0
7055,1,0
7056,1,0
7057,1,0
7058,0,1
7059,0,1
7060,1,0
7061,0,1
7062,0,1
7063,0,1
7064,1,0
7065,1,0
7066,0,1
7067,1,0
7068,1,0
7069,0,1
7070,1,0
7071,0,1
7072,0,1
7073,1,0
7074,1,0
7075,0,1
7076,1,0
7077,1,0
7078,0,1
7079,0,1
7080,1,0
7081,0,1
7082,1,0
7083,0,1
7084,0,1
7085,1,0
7086,1,0
7087,0,1
7088,0,1
7089,1,0
7090,0,1
7091,0,1
7092,1,0
7093,0,1
7094,0,1
7095,0,1
7096,1,0
7097,1,0
7098,0,1
7099,0,1
7100,0,1
7101,0,1
7102,0,1
7103,0,1
7104,0,1
7105,0,1
7106,0,1
7107,1,0
7108,0,1
7109,0,1
7110,1,0
7111,1,0
7112,0,1
7113,1,0
7114,1,0
7115,0,1
7116,1,0
7117,1,0
7118,1,0
7119,1,0
7120,0,1
7121,1,0
7122,0,1
7123,1,0
7124,0,1
7125,1,0
7126,1,0
7127,0,1
7128,0,1
7129,0,1
7130,0,1
7131,0,1
7132,1,0
7133,1,0
7134,1,0
7135,1,0
7136,1,0
7137,1,0
7138,0,1
7139,0,1
7140,0,1
7141,1,0
7142,1,0
7143,0,1
7144,0,1
7145,0,1
7146,1,0
7147,0,1
7148,1,0
7149,0,1
7150,1,0
7151,0,1
7152,1,0
7153,1,0
7154,0,1
7155,0,1
7156,0,1
7157,0,1
7158,0,1
7159,0,1
7160,1,0
7161,0,1
7162,1,0
7163,1,0
7164,0,1
7165,1,0
7166,0,1
7167,0,1
7168,1,0
7169,1,0
7170,1,0
7171,1,0
7172,1,0
7173,0,1
7174,1,0
7175,0,1
7176,0,1
7177,1,0
7178,1,0
7179,0,1
7180,1,0
7181,1,0
7182,1,0
7183,0,1
7184,0,1
7185,0,1
7186,0,1
7187,1,0
7188,0,1
7189,0,1
7190,0,1
7191,0,1
7192,0,1
7193,0,1
7194,0,1
7195,1,0
7196,0,1
7197,0,1
7198,0,1
7199,0,1
7200,0,1
7201,0,1
7202,0,1
7203,0,1
7204,1,0
7205,0,1
7206,0,1
7207,1,0
7208,0,1
7209,0,1
7210,1,0
7211,1,0
7212,0,1
7213,1,0
7214,0,1
7215,0,1
7216,0,1
7217,1,0
7218,0,1
7219,1,0
7220,0,1
7221,0,1
7222,0,1
7223,0,1
7224,1,0
7225,0,1
7226,0,1
7227,0,1
7228,1,0
7229,1,0
7230,0,1
7231,0,1
7232,1,0
7233,0,1
7234,0,1
7235,0,1
7236,1,0
7237,0,1
7238,1,0
7239,0,1
7240,1,0
7241,1,0
7242,1,0
7243,0,1
7244,0,1
7245,0,1
7246,1,0
7247,1,0
7248,0,1
7249,1,0
7250,0,1
7251,1,0
7252,0,1
7253,0,1
7254,1,0
7255,0,1
7256,0,1
7257,0,1
7258,1,0
7259,1,0
7260,0,1
7261,0,1
7262,0,1
7263,1,0
7264,0,1
7265,0,1
7266,1,0
7267,1,0
7268,1,0
7269,0,1
7270,0,1
7271,0,1
7272,1,0
7273,0,1
7274,0,1
7275,1,0
7276,1,0
7277,0,1
7278,1,0
7279,1,0
7280,1,0
7281,0,1
7282,0,1
7283,0,1
7284,0,1
7285,1,0
7286,0,1
7287,0,1
7288,0,1
7289,0,1
7290,0,1
7291,1,0
7292,1,0
7293,0,1
7294,1,0
7295,0,1
7296,0,1
7297,1,0
7298,1,0
7299,1,0
7300,0,1
7301,0,1
7302,0,1
7303,0,1
7304,0,1
7305,0,1
7306,1,0
7307,1,0
7308,0,1
7309,1,0
7310,0,1
7311,0,1
7312,0,1
7313,1,0
7314,1,0
7315,0,1
7316,1,0
7317,0,1
7318,1,0
7319,1,0
7320,0,1
7321,1,0
7322,0,1
7323,1,0
7324,0,1
7325,0,1
7326,0,1
7327,0,1
7328,1,0
7329,0,1
7330,0,1
7331,0,1
7332,1,0
7333,1,0
7334,1,0
7335,0,1
7336,1,0
7337,1,0
7338,1,0
7339,0,1
7340,0,1
7341,0,1
7342,0,1
7343,0,1
7344,1,0
7345,1,0
7346,0,1
7347,0,1
7348,0,1
7349,0,1
7350,1,0
7351,0,1
7352,1,0
7353,0,1
7354,1,0
7355,0,1
7356,0,1
7357,1,0
7358,0,1
7359,0,1
7360,0,1
7361,0,1
7362,1,0
7363,0,1
7364,1,0
7365,0,1
7366,1,0
7367,0,1
7368,0,1
7369,1,0
7370,0,1
7371,1,0
7372,0,1
7373,0,1
7374,0,1
7375,1,0
7376,0,1
7377,1,0
7378,0,1
7379,1,0
7380,0,1
7381,0,1
7382,0,1
7383,1,0
7384,0,1
7385,1,0
7386,0,1
7387,1,0
7388,0,1
7389,1,0
7390,0,1
7391,0,1
7392,0,1
7393,0,1
7394,0,1
7395,1,0
7396,0,1
7397,0,1
7398,0,1
7399,1,0
7400,1,0
7401,1,0
7402,0,1
7403,0,1
7404,0,1
7405,1,0
7406,1,0
7407,0,1
7408,0,1
7409,0,1
7410,0,1
7411,0,1
7412,0,1
7413,0,1
7414,1,0
7415,1,0
7416,1,0
7417,1,0
7418,0,1
7419,1,0
7420,1,0
7421,0,1
7422,1,0
7423,1,0
7424,0,1
7425,0,1
7426,0,1
7427,0,1
7428,1,0
7429,1,0
7430,1,0
7431,1,0
7432,1,0
7433,1,0
7434,0,1
7435,1,0
7436,1,0
7437,0,1
7438,0,1
7439,1,0
7440,1,0
7441,1,0
7442,0,1
7443,0,1
7444,0,1
7445,1,0
7446,0,1
7447,0,1
7448,0,1
7449,0,1
7450,0,1
7451,0,1
7452,0,1
7453,0,1
7454,0,1
7455,0,1
7456,1,0
7457,0,1
7458,0,1
7459,0,1
7460,1,0
7461,0,1
7462,1,0
7463,1,0
7464,0,1
7465,0,1
7466,0,1
7467,0,1
7468,1,0
7469,0,1
7470,1,0
7471,0,1
7472,0,1
7473,0,1
7474,0,1
7475,0,1
7476,0,1
7477,1,0
7478,0,1
7479,1,0
7480,1,0
7481,0,1
7482,0,1
7483,0,1
7484,1,0
7485,1,0
7486,0,1
7487,1,0
7488,0,1
7489,1,0
7490,0,1
7491,0,1
7492,0,1
7493,1,0
7494,1,0
7495,1,0
7496,0,1
7497,0,1
7498,0,1
7499,0,1
7500,0,1
7501,0,1
7502,1,0
7503,0,1
7504,1,0
7505,0,1
7506,0,1
7507,0,1
7508,1,0
7509,0,1
7510,1,0
7511,0,1
7512,1,0
7513,1,0
7514,0,1
7515,0,1
7516,1,0
7517,0,1
7518,0,1
7519,0,1
7520,0,1
7521,1,0
7522,0,1
7523,1,0
7524,0,1
7525,0,1
7526,1,0
7527,0,1
7528,1,0
7529,1,0
7530,1,0
7531,0,1
7532,0,1
7533,0,1
7534,0,1
7535,1,0
7536,0,1
7537,1,0
7538,1,0
7539,0,1
7540,1,0
7541,0,1
7542,0,1
7543,0,1
7544,1,0
7545,1,0
7546,1,0
7547,0,1
7548,1,0
7549,0,1
7550,1,0
7551,1,0
7552,0,1
7553,0,1
7554,0,1
7555,0,1
7556,0,1
7557,1,0
7558,0,1
7559,0,1
7560,0,1
7561,1,0
7562,1,0
7563,0,1
7564,0,1
7565,0,1
7566,1,0
7567,0,1
7568,0,1
7569,0,1
7570,0,1
7571,0,1
7572,1,0
7573,0,1
7574,1,0
7575,0,1
7576,0,1
7577,1,0
7578,1,0
7579,0,1
7580,0,1
7581,1,0
7582,0,1
7583,1,0
7584,0,1
7585,1,0
7586,0,1
7587,0,1
7588,0,1
7589,1,0
7590,1,0
7591,1,0
7592,1,0
7593,0,1
7594,0,1
7595,0,1
7596,0,1
7597,0,1
7598,1,0
7599,1,0
7600,0,1
7601,0,1
7602,0,1
7603,0,1
7604,1,0
7605,0,1
7606,0,1
7607,1,0
7608,1,0
7609,0,1
7610,0,1
7611,0,1
7612,0,1
7613,1,0
7614,1,0
7615,1,0
7616,1,0
7617,1,0
7618,0,1
7619,0,1
7620,0,1
7621,0,1
7622,1,0
7623,0,1
7624,1,0
7625,1,0
7626,0,1
7627,0,1
7628,0,1
7629,1,0
7630,0,1
7631,0,1
7632,0,1
7633,0,1
7634,1,0
7635,1,0
7636,0,1
7637,0,1
7638,0,1
7639,0,1
7640,0,1
7641,1,0
7642,0,1
7643,1,0
7644,0,1
7645,1,0
7646,0,1
7647,0,1
7648,0,1
7649,1,0
7650,0,1
7651,1,0
7652,1,0
7653,1,0
7654,1,0
7655,1,0
7656,1,0
7657,1,0
7658,0,1
7659,0,1
7660,0,1
7661,0,1
7662,1,0
7663,1,0
7664,0,1
7665,1,0
7666,1,0
7667,0,1
7668,0,1
7669,0,1
7670,0,1
7671,0,1
7672,0,1
7673,1,0
7674,1,0
7675,0,1
7676,0,1
7677,0,1
7678,0,1
7679,0,1
7680,1,0
7681,1,0
7682,0,1
7683,1,0
7684,0,1
7685,1,0
7686,1,0
7687,1,0
7688,0,1
7689,1,0
7690,1,0
7691,0,1
7692,1,0
7693,1,0
7694,0,1
7695,1,0
7696,0,1
7697,0,1
7698,0,1
7699,1,0
7700,1,0
7701,0,1
7702,1,0
7703,1,0
7704,1,0
7705,0,1
7706,0,1
7707,0,1
7708,1,0
7709,1,0
7710,1,0
7711,0,1
7712,1,0
7713,1,0
7714,0,1
7715,0,1
7716,0,1
7717,1,0
7718,1,0
7719,0,1
7720,1,0
7721,1,0
7722,0,1
7723,0,1
7724,0,1
7725,1,0
7726,0,1
7727,1,0
7728,1,0
7729,0,1
7730,1,0
7731,0,1
7732,0,1
7733,1,0
7734,0,1
7735,1,0
7736,0,1
7737,0,1
7738,1,0
7739,0,1
7740,0,1
7741,0,1
7742,0,1
7743,1,0
7744,0,1
7745,0,1
7746,1,0
7747,0,1
7748,0,1
7749,0,1
7750,1,0
7751,0,1
7752,0,1
7753,1,0
7754,0,1
7755,1,0
7756,1,0
7757,0,1
7758,0,1
7759,1,0
7760,0,1
7761,0,1
7762,1,0
7763,0,1
7764,1,0
7765,1,0
7766,1,0
7767,0,1
7768,0,1
7769,1,0
7770,1,0
7771,0,1
7772,0,1
7773,1,0
7774,0,1
7775,0,1
7776,1,0
7777,1,0
7778,0,1
7779,1,0
7780,1,0
7781,0,1
7782,1,0
7783,1,0
7784,1,0
7785,1,0
7786,0,1
7787,1,0
7788,0,1
7789,1,0
7790,0,1
7791,0,1
7792,0,1
7793,0,1
7794,0,1
7795,0,1
7796,1,0
7797,0,1
7798,0,1
7799,1,0
7800,0,1
7801,0,1
7802,0,1
7803,1,0
7804,1,0
7805,1,0
7806,0,1
7807,0,1
7808,0,1
7809,0,1
7810,1,0
7811,1,0
7812,0,1
7813,0,1
7814,0,1
7815,0,1
7816,0,1
7817,1,0
7818,0,1
7819,0,1
7820,1,0
7821,0,1
7822,1,0
7823,0,1
7824,1,0
7825,0,1
7826,0,1
7827,0,1
7828,1,0
7829,0,1
7830,1,0
7831,1,0
7832,0,1
7833,0,1
7834,1,0
7835,1,0
7836,0,1
7837,0,1
7838,1,0
7839,1,0
7840,1,0
7841,0,1
7842,0,1
7843,0,1
7844,0,1
7845,1,0
7846,0,1
7847,0,1
7848,0,1
7849,1,0
7850,1,0
7851,0,1
7852,0,1
7853,0,1
7854,0,1
7855,1,0
7856,0,1
7857,1,0
7858,1,0
7859,1,0
7860,1,0
7861,1,0
7862,0,1
7863,1,0
7864,0,1
7865,0,1
7866,0,1
7867,0,1
7868,0,1
7869,1,0
7870,0,1
7871,1,0
7872,0,1
7873,0,1
7874,1,0
7875,1,0
7876,0,1
7877,1,0
7878,1,0
7879,0,1
7880,0,1
7881,1,0
7882,1,0
7883,1,0
7884,1,0
7885,1,0
7886,1,0
7887,0,1
7888,0,1
7889,1,0
7890,0,1
7891,0,1
7892,1,0
7893,0,1
7894,1,0
7895,1,0
7896,0,1
7897,0,1
7898,1,0
7899,1,0
7900,1,0
7901,1,0
7902,0,1
7903,0,1
7904,1,0
7905,1,0
7906,0,1
7907,1,0
7908,0,1
7909,1,0
7910,0,1
7911,1,0
7912,1,0
7913,0,1
7914,0,1
7915,1,0
7916,0,1
7917,0,1
7918,1,0
7919,0,1
7920,1,0
7921,0,1
7922,1,0
7923,1,0
7924,1,0
7925,0,1
7926,0,1
7927,1,0
7928,1,0
7929,0,1
7930,1,0
7931,0,1
7932,1,0
7933,0,1
7934,0,1
7935,0,1
7936,1,0
7937,0,1
7938,0,1
7939,1,0
7940,1,0
7941,1,0
7942,0,1
7943,0,1
7944,1,0
7945,0,1
7946,0,1
7947,0,1
7948,0,1
7949,0,1
7950,1,0
7951,1,0
7952,0,1
7953,0,1
7954,1,0
7955,1,0
7956,1,0
7957,1,0
7958,1,0
7959,1,0
7960,0,1
7961,0,1
7962,0,1
7963,0,1
7964,1,0
7965,1,0
7966,1,0
7967,0,1
7968,0,1
7969,0,1
7970,1,0
7971,0,1
7972,1,0
7973,1,0
7974,1,0
7975,0,1
7976,1,0
7977,0,1
7978,1,0
7979,1,0
7980,0,1
7981,0,1
7982,1,0
7983,0,1
7984,0,1
7985,1,0
7986,0,1
7987,0,1
7988,1,0
7989,1,0
7990,0,1
7991,0,1
7992,0,1
7993,0,1
7994,1,0
7995,1,0
7996,0,1
7997,0,1
7998,0,1
7999,1,0
8000,0,1
8001,0,1
8002,0,1
8003,1,0
8004,0,1
8005,0,1
8006,1,0
8007,0,1
8008,0,1
8009,0,1
8010,1,0
8011,1,0
8012,0,1
8013,0,1
8014,0,1
8015,0,1
8016,1,0
8017,0,1
8018,0,1
8019,1,0
8020,0,1
8021,1,0
8022,0,1
8023,1,0
8024,0,1
8025,1,0
8026,0,1
8027,1,0
8028,0,1
8029,0,1
8030,0,1
8031,0,1
8032,0,1
8033,0,1
8034,0,1
8035,1,0
8036,0,1
8037,1,0
8038,0,1
8039,1,0
8040,1,0
8041,0,1
8042,0,1
8043,0,1
8044,0,1
8045,0,1
8046,1,0
8047,0,1
8048,0,1
8049,0,1
8050,0,1
8051,0,1
8052,0,1
8053,1,0
8054,0,1
8055,0,1
8056,0,1
8057,1,0
8058,0,1
8059,0,1
8060,0,1
8061,0,1
8062,1,0
8063,1,0
8064,1,0
8065,0,1
8066,0,1
8067,0,1
8068,0,1
8069,1,0
8070,0,1
8071,0,1
8072,0,1
8073,0,1
8074,1,0
8075,0,1
8076,1,0
8077,1,0
8078,0,1
8079,1,0
8080,0,1
8081,0,1
8082,1,0
8083,1,0
8084,1,0
8085,1,0
8086,0,1
8087,1,0
8088,0,1
8089,1,0
8090,1,0
8091,0,1
8092,0,1
8093,0,1
8094,1,0
8095,0,1
8096,0,1
8097,1,0
8098,0,1
8099,1,0
8100,0,1
8101,1,0
8102,0,1
8103,0,1
8104,0,1
8105,0,1
8106,1,0
8107,0,1
8108,0,1
8109,0,1
8110,1,0
8111,1,0
8112,0,1
8113,0,1
8114,0,1
8115,0,1
8116,0,1
8117,1,0
8118,0,1
8119,0,1
8120,0,1
8121,1,0
8122,1,0
8123,0,1
8124,1,0
8125,0,1
8126,0,1
8127,1,0
8128,0,1
8129,1,0
8130,0,1
8131,1,0
8132,0,1
8133,1,0
8134,0,1
8135,0,1
8136,0,1
8137,1,0
