,0,1,2
4773,0,1,0
4774,0,1,0
4775,1,0,0
4776,1,0,0
4777,0,0,1
4778,1,0,0
4779,1,0,0
4780,1,0,0
4781,0,0,1
4782,0,1,0
4783,0,1,0
4784,0,1,0
4785,0,0,1
4786,0,1,0
4787,0,1,0
4788,0,1,0
4789,0,1,0
4790,0,1,0
4791,0,0,1
4792,0,1,0
4793,1,0,0
4794,0,0,1
4795,0,1,0
4796,1,0,0
4797,0,0,1
4798,1,0,0
4799,0,1,0
4800,1,0,0
4801,0,0,1
4802,0,1,0
4803,1,0,0
4804,0,0,1
4805,0,0,1
4806,0,1,0
4807,0,1,0
4808,0,1,0
4809,1,0,0
4810,0,0,1
4811,1,0,0
4812,1,0,0
4813,0,1,0
4814,0,0,1
4815,1,0,0
4816,1,0,0
4817,0,0,1
4818,1,0,0
4819,1,0,0
4820,1,0,0
4821,0,0,1
4822,0,1,0
4823,0,0,1
4824,0,1,0
4825,1,0,0
4826,0,0,1
4827,0,1,0
4828,0,1,0
4829,0,1,0
4830,0,1,0
4831,1,0,0
4832,0,1,0
4833,0,1,0
4834,0,1,0
4835,0,1,0
4836,0,1,0
4837,0,1,0
4838,1,0,0
4839,1,0,0
4840,0,1,0
4841,0,0,1
4842,1,0,0
4843,1,0,0
4844,1,0,0
4845,0,1,0
4846,0,1,0
4847,0,0,1
4848,1,0,0
4849,0,0,1
4850,0,0,1
4851,0,1,0
4852,1,0,0
4853,0,0,1
4854,0,1,0
4855,1,0,0
4856,1,0,0
4857,0,0,1
4858,1,0,0
4859,1,0,0
4860,0,0,1
4861,1,0,0
4862,0,1,0
4863,0,1,0
4864,1,0,0
4865,0,1,0
4866,1,0,0
4867,1,0,0
4868,0,0,1
4869,0,1,0
4870,0,0,1
4871,1,0,0
4872,0,1,0
4873,0,1,0
4874,0,0,1
4875,1,0,0
4876,1,0,0
4877,1,0,0
4878,1,0,0
4879,0,1,0
4880,0,1,0
4881,1,0,0
4882,0,0,1
4883,0,0,1
4884,1,0,0
4885,1,0,0
4886,0,1,0
4887,0,1,0
4888,1,0,0
4889,0,1,0
4890,0,1,0
4891,0,1,0
4892,0,0,1
4893,1,0,0
4894,0,1,0
4895,0,1,0
4896,0,1,0
4897,0,1,0
4898,0,0,1
4899,0,1,0
4900,0,1,0
4901,0,0,1
4902,1,0,0
4903,0,0,1
4904,0,1,0
4905,0,0,1
4906,0,1,0
4907,0,0,1
4908,0,1,0
4909,0,1,0
4910,1,0,0
4911,0,0,1
4912,0,1,0
4913,0,1,0
4914,1,0,0
4915,0,1,0
4916,0,0,1
4917,1,0,0
4918,1,0,0
4919,1,0,0
4920,0,0,1
4921,1,0,0
4922,1,0,0
4923,1,0,0
4924,1,0,0
4925,0,1,0
4926,1,0,0
4927,0,1,0
4928,0,1,0
4929,0,0,1
4930,0,0,1
4931,1,0,0
4932,0,0,1
4933,0,0,1
4934,0,0,1
4935,0,1,0
4936,1,0,0
4937,0,1,0
4938,0,0,1
4939,0,0,1
4940,1,0,0
4941,0,1,0
4942,0,1,0
4943,1,0,0
4944,0,1,0
4945,0,1,0
4946,0,1,0
4947,0,1,0
4948,0,1,0
4949,0,0,1
4950,1,0,0
4951,0,0,1
4952,0,1,0
4953,1,0,0
4954,0,1,0
4955,0,1,0
4956,0,1,0
4957,0,1,0
4958,0,1,0
4959,1,0,0
4960,1,0,0
4961,1,0,0
4962,1,0,0
4963,0,0,1
4964,1,0,0
4965,1,0,0
4966,0,0,1
4967,0,1,0
4968,1,0,0
4969,0,1,0
4970,1,0,0
4971,1,0,0
4972,1,0,0
4973,0,1,0
4974,0,0,1
4975,0,0,1
4976,0,1,0
4977,0,1,0
4978,1,0,0
4979,0,1,0
4980,1,0,0
4981,0,0,1
4982,0,0,1
4983,0,0,1
4984,1,0,0
4985,0,1,0
4986,1,0,0
4987,0,0,1
4988,0,0,1
4989,1,0,0
4990,1,0,0
4991,0,0,1
4992,0,1,0
4993,0,1,0
4994,1,0,0
4995,1,0,0
4996,1,0,0
4997,0,0,1
4998,0,1,0
4999,1,0,0
5000,0,1,0
5001,1,0,0
5002,0,0,1
5003,1,0,0
5004,1,0,0
5005,0,0,1
5006,0,1,0
5007,0,1,0
5008,0,1,0
5009,0,1,0
5010,0,0,1
5011,0,1,0
5012,0,1,0
5013,0,1,0
5014,0,0,1
5015,0,0,1
5016,0,1,0
5017,1,0,0
5018,1,0,0
5019,0,1,0
5020,0,1,0
5021,1,0,0
5022,0,1,0
5023,1,0,0
5024,0,0,1
5025,0,1,0
5026,1,0,0
5027,1,0,0
5028,0,0,1
5029,0,1,0
5030,0,1,0
5031,0,1,0
5032,0,0,1
5033,1,0,0
5034,0,0,1
5035,0,0,1
5036,0,1,0
5037,0,1,0
5038,0,0,1
5039,1,0,0
5040,1,0,0
5041,0,1,0
5042,0,1,0
5043,0,1,0
5044,0,0,1
5045,1,0,0
5046,0,0,1
5047,1,0,0
5048,0,0,1
5049,1,0,0
5050,0,0,1
5051,0,1,0
5052,0,1,0
5053,1,0,0
5054,0,1,0
5055,0,0,1
5056,0,0,1
5057,0,0,1
5058,0,1,0
5059,0,0,1
5060,0,1,0
5061,0,1,0
5062,0,0,1
5063,0,0,1
5064,1,0,0
5065,1,0,0
5066,0,0,1
5067,1,0,0
5068,1,0,0
5069,0,0,1
5070,0,0,1
5071,1,0,0
5072,0,0,1
5073,0,0,1
5074,0,0,1
5075,0,0,1
5076,1,0,0
5077,0,1,0
5078,0,0,1
5079,1,0,0
5080,0,0,1
5081,0,0,1
5082,0,0,1
5083,0,1,0
5084,0,1,0
5085,0,1,0
5086,0,0,1
5087,1,0,0
5088,0,1,0
5089,0,1,0
5090,0,1,0
5091,0,1,0
5092,0,0,1
5093,0,0,1
5094,0,1,0
5095,0,1,0
5096,1,0,0
5097,1,0,0
5098,0,1,0
5099,0,1,0
5100,0,1,0
5101,1,0,0
5102,0,1,0
5103,0,1,0
5104,0,1,0
5105,1,0,0
5106,0,1,0
5107,0,1,0
5108,1,0,0
5109,1,0,0
5110,1,0,0
5111,0,0,1
5112,1,0,0
5113,0,1,0
5114,0,1,0
5115,0,0,1
5116,0,0,1
5117,1,0,0
5118,1,0,0
5119,1,0,0
5120,0,0,1
5121,0,0,1
5122,0,1,0
5123,0,0,1
5124,0,0,1
5125,1,0,0
5126,1,0,0
5127,0,1,0
5128,0,1,0
5129,0,1,0
5130,1,0,0
5131,0,1,0
5132,0,0,1
5133,1,0,0
5134,0,0,1
5135,0,1,0
5136,1,0,0
5137,0,0,1
5138,0,1,0
5139,0,1,0
5140,0,0,1
5141,0,1,0
5142,0,1,0
5143,0,1,0
5144,0,0,1
5145,0,1,0
5146,0,0,1
5147,0,1,0
5148,0,1,0
5149,0,1,0
5150,1,0,0
5151,0,0,1
5152,1,0,0
5153,1,0,0
5154,1,0,0
5155,0,0,1
5156,0,1,0
5157,0,1,0
5158,1,0,0
5159,0,1,0
5160,1,0,0
5161,0,1,0
5162,0,1,0
5163,0,1,0
5164,1,0,0
5165,1,0,0
5166,0,0,1
5167,1,0,0
5168,0,0,1
5169,1,0,0
5170,1,0,0
5171,1,0,0
5172,1,0,0
5173,0,1,0
5174,0,1,0
5175,0,0,1
5176,0,0,1
5177,1,0,0
5178,0,1,0
5179,0,0,1
5180,0,1,0
5181,1,0,0
5182,1,0,0
5183,0,1,0
5184,0,0,1
5185,1,0,0
5186,0,1,0
5187,0,1,0
5188,1,0,0
5189,1,0,0
5190,1,0,0
5191,0,0,1
5192,0,0,1
5193,0,0,1
5194,0,1,0
5195,1,0,0
5196,1,0,0
5197,0,1,0
5198,0,0,1
5199,1,0,0
5200,0,1,0
5201,0,0,1
5202,0,1,0
5203,0,1,0
5204,1,0,0
5205,1,0,0
5206,0,1,0
5207,0,1,0
5208,0,0,1
5209,0,0,1
5210,1,0,0
5211,0,0,1
5212,0,0,1
5213,0,1,0
5214,1,0,0
5215,0,1,0
5216,1,0,0
5217,1,0,0
5218,0,1,0
5219,1,0,0
5220,0,1,0
5221,1,0,0
5222,0,1,0
5223,0,1,0
5224,0,1,0
5225,0,1,0
5226,0,1,0
5227,0,1,0
5228,1,0,0
5229,0,0,1
5230,0,1,0
5231,0,0,1
5232,0,1,0
5233,1,0,0
5234,0,0,1
5235,0,0,1
5236,1,0,0
5237,0,1,0
5238,0,1,0
5239,1,0,0
5240,0,0,1
5241,0,1,0
5242,1,0,0
5243,0,1,0
5244,1,0,0
5245,0,1,0
5246,0,0,1
5247,1,0,0
5248,1,0,0
5249,1,0,0
5250,0,1,0
5251,0,1,0
5252,1,0,0
5253,0,1,0
5254,0,1,0
5255,1,0,0
5256,0,1,0
5257,0,1,0
5258,1,0,0
5259,0,0,1
5260,0,0,1
5261,0,1,0
5262,0,1,0
5263,0,1,0
5264,0,1,0
5265,0,1,0
5266,1,0,0
5267,1,0,0
5268,1,0,0
5269,0,0,1
5270,0,1,0
5271,0,1,0
5272,1,0,0
5273,0,1,0
5274,0,1,0
5275,1,0,0
5276,0,0,1
5277,0,0,1
5278,0,1,0
5279,0,0,1
5280,1,0,0
5281,1,0,0
5282,0,0,1
5283,0,1,0
5284,0,0,1
5285,0,0,1
5286,1,0,0
5287,0,0,1
5288,1,0,0
5289,1,0,0
5290,0,1,0
5291,1,0,0
5292,0,0,1
5293,0,1,0
5294,1,0,0
5295,0,1,0
5296,1,0,0
5297,0,0,1
5298,1,0,0
5299,1,0,0
5300,0,1,0
5301,0,0,1
5302,0,1,0
5303,0,1,0
5304,0,0,1
5305,0,1,0
5306,0,1,0
5307,0,1,0
5308,1,0,0
5309,0,0,1
5310,0,0,1
5311,0,0,1
5312,0,0,1
5313,0,1,0
5314,1,0,0
5315,0,1,0
5316,0,1,0
5317,1,0,0
5318,1,0,0
5319,1,0,0
5320,1,0,0
5321,0,0,1
5322,1,0,0
5323,1,0,0
5324,0,1,0
5325,0,1,0
5326,1,0,0
5327,0,1,0
5328,0,1,0
5329,1,0,0
5330,0,1,0
5331,1,0,0
5332,0,1,0
5333,0,1,0
5334,0,1,0
5335,0,0,1
5336,0,1,0
5337,1,0,0
5338,1,0,0
5339,0,0,1
5340,0,0,1
5341,0,0,1
5342,1,0,0
5343,0,1,0
5344,0,0,1
5345,0,1,0
5346,1,0,0
5347,0,0,1
5348,0,0,1
5349,0,1,0
5350,0,0,1
5351,0,1,0
5352,1,0,0
5353,0,1,0
5354,0,1,0
5355,0,0,1
5356,0,1,0
5357,0,1,0
5358,0,1,0
5359,0,1,0
5360,0,0,1
5361,0,1,0
5362,0,1,0
5363,1,0,0
5364,1,0,0
5365,0,0,1
5366,0,1,0
5367,1,0,0
5368,0,0,1
5369,0,1,0
5370,0,1,0
5371,0,1,0
5372,1,0,0
5373,0,0,1
5374,0,1,0
5375,0,1,0
5376,0,1,0
5377,0,1,0
5378,0,1,0
5379,1,0,0
5380,1,0,0
5381,0,1,0
5382,0,0,1
5383,1,0,0
5384,0,1,0
5385,0,0,1
5386,0,1,0
5387,0,1,0
5388,1,0,0
5389,0,1,0
5390,0,0,1
5391,0,0,1
5392,1,0,0
5393,0,1,0
5394,0,1,0
5395,0,1,0
5396,0,1,0
5397,0,0,1
5398,0,1,0
5399,0,1,0
5400,0,1,0
5401,0,0,1
5402,0,1,0
5403,0,1,0
5404,0,1,0
5405,1,0,0
5406,0,0,1
5407,0,0,1
5408,1,0,0
5409,0,0,1
5410,1,0,0
5411,1,0,0
5412,1,0,0
5413,1,0,0
5414,0,0,1
5415,1,0,0
5416,0,1,0
5417,0,0,1
5418,0,1,0
5419,0,1,0
5420,0,1,0
5421,0,0,1
5422,0,1,0
5423,1,0,0
5424,0,0,1
5425,0,1,0
5426,0,0,1
5427,1,0,0
5428,0,0,1
5429,0,0,1
5430,0,0,1
5431,0,0,1
5432,0,0,1
5433,1,0,0
5434,0,0,1
5435,0,1,0
5436,0,1,0
5437,0,1,0
5438,1,0,0
5439,0,1,0
5440,1,0,0
5441,0,0,1
5442,0,1,0
5443,0,1,0
5444,0,1,0
5445,1,0,0
5446,0,0,1
5447,1,0,0
5448,1,0,0
5449,0,1,0
5450,1,0,0
5451,0,0,1
5452,0,0,1
5453,0,1,0
5454,0,0,1
5455,1,0,0
5456,0,1,0
5457,0,1,0
5458,0,1,0
5459,1,0,0
5460,0,1,0
5461,1,0,0
5462,0,0,1
5463,1,0,0
5464,0,0,1
5465,0,1,0
5466,0,1,0
5467,0,1,0
5468,1,0,0
5469,0,1,0
5470,0,1,0
5471,1,0,0
5472,0,1,0
5473,1,0,0
5474,0,1,0
5475,0,0,1
5476,1,0,0
5477,0,0,1
5478,1,0,0
5479,0,1,0
5480,1,0,0
5481,0,0,1
5482,0,1,0
5483,0,0,1
5484,0,1,0
5485,0,0,1
5486,0,1,0
5487,1,0,0
5488,1,0,0
5489,0,1,0
5490,0,1,0
5491,0,0,1
5492,0,0,1
5493,0,0,1
5494,0,1,0
5495,0,0,1
5496,1,0,0
5497,0,1,0
5498,0,1,0
5499,0,0,1
5500,0,0,1
5501,1,0,0
5502,0,1,0
5503,1,0,0
5504,1,0,0
5505,0,0,1
5506,1,0,0
5507,0,1,0
5508,0,0,1
5509,0,0,1
5510,0,1,0
5511,0,0,1
5512,0,0,1
5513,0,1,0
5514,0,0,1
5515,0,1,0
5516,1,0,0
5517,1,0,0
5518,0,1,0
5519,0,0,1
5520,0,1,0
5521,0,1,0
5522,0,0,1
5523,0,0,1
5524,0,1,0
5525,1,0,0
5526,0,1,0
5527,0,1,0
5528,0,0,1
5529,0,0,1
5530,1,0,0
5531,0,0,1
5532,0,1,0
5533,0,1,0
5534,1,0,0
5535,0,1,0
5536,0,1,0
5537,1,0,0
5538,0,0,1
5539,0,0,1
5540,0,1,0
5541,1,0,0
5542,0,1,0
5543,1,0,0
5544,1,0,0
5545,0,0,1
5546,1,0,0
5547,0,0,1
5548,0,0,1
5549,0,1,0
5550,0,1,0
5551,1,0,0
5552,1,0,0
5553,1,0,0
5554,1,0,0
5555,0,1,0
5556,0,0,1
5557,1,0,0
5558,1,0,0
5559,0,1,0
5560,0,1,0
5561,0,0,1
5562,1,0,0
5563,0,0,1
5564,1,0,0
5565,0,1,0
5566,0,1,0
5567,0,0,1
5568,0,0,1
5569,0,1,0
5570,0,0,1
5571,0,0,1
5572,0,0,1
5573,0,0,1
5574,0,1,0
5575,0,1,0
5576,0,0,1
5577,0,0,1
5578,0,1,0
5579,1,0,0
5580,0,1,0
5581,1,0,0
5582,1,0,0
5583,0,1,0
5584,0,1,0
5585,0,0,1
5586,0,1,0
5587,1,0,0
5588,0,1,0
5589,0,1,0
5590,1,0,0
5591,0,1,0
5592,1,0,0
5593,1,0,0
5594,1,0,0
5595,0,0,1
5596,0,0,1
5597,0,0,1
5598,1,0,0
5599,0,0,1
5600,0,0,1
5601,1,0,0
5602,0,0,1
5603,1,0,0
5604,0,1,0
5605,0,0,1
5606,1,0,0
5607,0,1,0
5608,0,1,0
5609,0,1,0
5610,1,0,0
5611,0,1,0
5612,0,1,0
5613,1,0,0
5614,1,0,0
5615,0,1,0
5616,0,1,0
5617,1,0,0
5618,0,0,1
5619,1,0,0
5620,1,0,0
5621,1,0,0
5622,1,0,0
5623,1,0,0
5624,0,1,0
5625,1,0,0
5626,0,1,0
5627,1,0,0
5628,0,1,0
5629,0,0,1
5630,0,0,1
5631,1,0,0
5632,1,0,0
5633,0,0,1
5634,1,0,0
5635,0,1,0
5636,0,1,0
5637,0,0,1
5638,0,0,1
5639,0,0,1
5640,0,1,0
5641,0,0,1
5642,0,1,0
5643,1,0,0
5644,0,0,1
5645,1,0,0
5646,0,1,0
5647,0,0,1
5648,0,1,0
5649,1,0,0
5650,0,0,1
5651,1,0,0
5652,0,1,0
5653,0,1,0
5654,0,0,1
5655,0,1,0
5656,1,0,0
5657,0,0,1
5658,1,0,0
5659,0,0,1
5660,1,0,0
5661,0,1,0
5662,1,0,0
5663,1,0,0
5664,0,0,1
5665,0,1,0
5666,0,1,0
5667,1,0,0
5668,0,1,0
5669,1,0,0
5670,0,1,0
5671,0,0,1
5672,0,1,0
5673,0,0,1
5674,0,1,0
5675,1,0,0
5676,0,1,0
5677,0,0,1
5678,0,0,1
5679,0,0,1
5680,0,1,0
5681,0,0,1
5682,1,0,0
5683,0,0,1
5684,1,0,0
5685,1,0,0
5686,0,0,1
5687,0,1,0
5688,0,1,0
5689,1,0,0
5690,0,0,1
5691,0,0,1
5692,1,0,0
5693,0,0,1
5694,1,0,0
5695,0,1,0
5696,0,0,1
5697,0,1,0
5698,0,1,0
5699,0,1,0
5700,0,0,1
5701,0,1,0
5702,0,1,0
5703,0,1,0
5704,0,0,1
5705,1,0,0
5706,0,0,1
5707,0,1,0
5708,1,0,0
5709,0,0,1
5710,0,0,1
5711,0,0,1
5712,0,0,1
5713,0,0,1
5714,1,0,0
5715,0,0,1
5716,0,1,0
5717,0,0,1
5718,0,1,0
5719,0,1,0
5720,0,0,1
5721,0,1,0
5722,0,0,1
5723,0,0,1
5724,0,0,1
5725,0,1,0
5726,1,0,0
5727,1,0,0
5728,0,0,1
5729,1,0,0
5730,0,1,0
5731,1,0,0
5732,0,1,0
5733,0,1,0
5734,1,0,0
5735,0,0,1
5736,0,1,0
5737,0,1,0
5738,1,0,0
5739,0,0,1
5740,0,1,0
5741,0,1,0
5742,1,0,0
5743,1,0,0
5744,0,0,1
5745,0,0,1
5746,0,1,0
5747,0,0,1
5748,1,0,0
5749,0,1,0
5750,0,1,0
5751,1,0,0
5752,0,1,0
5753,0,1,0
5754,0,1,0
5755,0,0,1
5756,0,0,1
5757,0,0,1
5758,1,0,0
5759,0,0,1
5760,0,1,0
5761,0,1,0
5762,0,0,1
5763,0,1,0
5764,0,1,0
5765,0,0,1
5766,1,0,0
5767,1,0,0
5768,0,1,0
5769,0,1,0
5770,0,1,0
5771,0,1,0
5772,0,1,0
5773,1,0,0
5774,0,0,1
5775,0,1,0
5776,0,0,1
5777,0,0,1
5778,0,0,1
5779,0,1,0
5780,1,0,0
5781,0,1,0
5782,0,1,0
5783,0,0,1
5784,1,0,0
5785,1,0,0
5786,1,0,0
5787,0,0,1
5788,1,0,0
5789,0,1,0
5790,0,1,0
5791,1,0,0
5792,0,1,0
5793,1,0,0
5794,1,0,0
5795,0,0,1
5796,0,0,1
5797,1,0,0
5798,1,0,0
5799,0,1,0
5800,0,1,0
5801,1,0,0
5802,1,0,0
5803,0,1,0
5804,0,0,1
5805,0,0,1
5806,1,0,0
5807,0,1,0
5808,0,1,0
5809,1,0,0
5810,1,0,0
5811,0,0,1
5812,1,0,0
5813,0,1,0
5814,0,0,1
5815,0,0,1
5816,0,0,1
5817,0,1,0
5818,0,1,0
5819,1,0,0
5820,0,0,1
5821,0,0,1
5822,0,0,1
5823,0,1,0
5824,0,1,0
5825,0,0,1
5826,1,0,0
5827,0,0,1
5828,0,1,0
5829,0,0,1
5830,1,0,0
5831,0,0,1
5832,1,0,0
5833,0,1,0
5834,0,1,0
5835,0,0,1
5836,1,0,0
5837,0,1,0
5838,0,1,0
5839,1,0,0
5840,0,0,1
5841,0,1,0
5842,1,0,0
5843,0,1,0
5844,1,0,0
5845,1,0,0
5846,0,1,0
5847,0,0,1
5848,0,1,0
5849,0,1,0
5850,0,1,0
5851,0,0,1
5852,1,0,0
5853,1,0,0
5854,0,0,1
5855,0,0,1
5856,0,1,0
5857,1,0,0
5858,0,0,1
5859,0,0,1
5860,1,0,0
5861,1,0,0
5862,0,0,1
5863,1,0,0
5864,1,0,0
5865,0,1,0
5866,0,0,1
5867,0,0,1
5868,0,0,1
5869,0,0,1
5870,0,1,0
5871,0,0,1
5872,1,0,0
5873,0,1,0
5874,0,1,0
5875,0,0,1
5876,0,0,1
5877,0,0,1
5878,0,0,1
5879,0,0,1
5880,0,1,0
5881,1,0,0
5882,0,0,1
5883,1,0,0
5884,0,0,1
5885,0,1,0
5886,0,1,0
5887,0,0,1
5888,0,0,1
5889,0,1,0
5890,1,0,0
5891,0,1,0
5892,1,0,0
5893,0,0,1
5894,0,0,1
5895,0,0,1
5896,1,0,0
5897,1,0,0
5898,0,1,0
5899,0,1,0
5900,0,1,0
5901,0,1,0
5902,0,1,0
5903,1,0,0
5904,0,1,0
5905,1,0,0
5906,0,0,1
5907,0,0,1
5908,0,0,1
5909,1,0,0
5910,1,0,0
5911,0,1,0
5912,1,0,0
5913,0,0,1
5914,0,1,0
5915,0,1,0
5916,0,1,0
5917,0,0,1
5918,0,1,0
5919,0,0,1
5920,1,0,0
5921,0,1,0
5922,0,1,0
5923,0,1,0
5924,1,0,0
5925,0,1,0
5926,0,1,0
5927,1,0,0
5928,1,0,0
5929,0,1,0
5930,0,1,0
5931,0,1,0
5932,0,0,1
5933,0,1,0
5934,1,0,0
5935,0,1,0
5936,0,1,0
5937,0,1,0
5938,1,0,0
5939,0,1,0
5940,1,0,0
5941,0,0,1
5942,1,0,0
5943,0,1,0
5944,0,0,1
5945,1,0,0
5946,0,0,1
5947,0,0,1
5948,1,0,0
5949,0,0,1
5950,1,0,0
5951,0,1,0
5952,0,0,1
5953,0,0,1
5954,0,0,1
5955,0,1,0
5956,0,1,0
5957,0,1,0
5958,0,1,0
5959,0,0,1
5960,1,0,0
5961,0,1,0
5962,0,1,0
5963,0,1,0
5964,0,1,0
5965,0,0,1
5966,0,1,0
5967,0,0,1
5968,0,0,1
5969,0,0,1
5970,0,0,1
5971,0,0,1
5972,0,1,0
5973,0,0,1
5974,0,1,0
5975,0,1,0
5976,0,0,1
5977,0,1,0
5978,0,1,0
5979,0,1,0
5980,0,1,0
5981,0,0,1
5982,0,1,0
5983,1,0,0
5984,1,0,0
5985,0,1,0
5986,0,1,0
5987,1,0,0
5988,0,0,1
5989,0,1,0
5990,0,1,0
5991,1,0,0
5992,0,1,0
5993,0,0,1
5994,0,0,1
5995,0,1,0
5996,1,0,0
5997,1,0,0
5998,0,0,1
5999,1,0,0
6000,0,0,1
6001,1,0,0
6002,0,1,0
6003,1,0,0
6004,0,1,0
6005,0,1,0
6006,0,0,1
6007,0,1,0
6008,0,0,1
6009,1,0,0
6010,1,0,0
6011,0,0,1
6012,0,1,0
6013,1,0,0
6014,0,0,1
6015,0,0,1
6016,0,0,1
6017,1,0,0
6018,0,1,0
6019,1,0,0
6020,0,0,1
6021,0,0,1
6022,1,0,0
6023,0,1,0
6024,0,1,0
6025,1,0,0
6026,1,0,0
6027,0,1,0
6028,1,0,0
6029,1,0,0
6030,0,1,0
6031,1,0,0
6032,1,0,0
6033,0,1,0
6034,0,0,1
6035,1,0,0
6036,1,0,0
6037,0,1,0
6038,1,0,0
6039,0,0,1
6040,0,1,0
6041,0,1,0
6042,0,0,1
6043,0,1,0
6044,0,1,0
6045,1,0,0
6046,0,1,0
6047,0,1,0
6048,0,1,0
6049,1,0,0
6050,0,1,0
6051,1,0,0
6052,1,0,0
6053,0,0,1
6054,0,1,0
6055,0,0,1
6056,0,1,0
6057,0,1,0
6058,0,1,0
6059,0,0,1
6060,1,0,0
6061,0,1,0
6062,0,1,0
6063,0,0,1
6064,1,0,0
6065,0,1,0
6066,0,0,1
6067,0,0,1
6068,0,1,0
6069,1,0,0
6070,0,1,0
6071,0,1,0
6072,0,0,1
6073,0,1,0
6074,0,0,1
6075,0,1,0
6076,0,0,1
6077,0,1,0
6078,0,1,0
6079,0,1,0
6080,0,1,0
6081,1,0,0
6082,1,0,0
6083,1,0,0
6084,0,1,0
6085,0,0,1
6086,0,0,1
6087,0,0,1
6088,1,0,0
6089,0,1,0
6090,0,0,1
6091,0,0,1
6092,0,1,0
6093,1,0,0
6094,0,1,0
6095,0,1,0
6096,1,0,0
6097,0,1,0
6098,1,0,0
6099,1,0,0
6100,0,0,1
6101,0,1,0
6102,0,1,0
6103,0,0,1
6104,0,0,1
6105,0,0,1
6106,1,0,0
6107,1,0,0
6108,1,0,0
6109,0,1,0
6110,1,0,0
6111,0,1,0
6112,1,0,0
6113,0,1,0
6114,0,1,0
6115,0,1,0
6116,1,0,0
6117,1,0,0
6118,0,0,1
6119,1,0,0
6120,0,1,0
6121,0,1,0
6122,0,0,1
6123,1,0,0
6124,1,0,0
6125,0,0,1
6126,1,0,0
6127,0,0,1
6128,0,0,1
6129,1,0,0
6130,0,1,0
6131,0,0,1
6132,1,0,0
6133,0,0,1
6134,0,0,1
6135,0,1,0
6136,0,1,0
6137,0,1,0
6138,0,0,1
6139,1,0,0
6140,1,0,0
6141,0,0,1
6142,1,0,0
6143,0,0,1
6144,0,1,0
6145,0,0,1
6146,0,0,1
6147,0,1,0
6148,0,1,0
6149,0,0,1
6150,1,0,0
6151,0,1,0
6152,0,1,0
6153,1,0,0
6154,1,0,0
6155,0,0,1
6156,1,0,0
6157,0,1,0
6158,0,1,0
6159,1,0,0
6160,0,1,0
6161,0,1,0
6162,1,0,0
6163,0,1,0
6164,0,0,1
6165,0,1,0
6166,0,1,0
6167,0,1,0
6168,0,1,0
6169,0,0,1
6170,0,1,0
6171,0,0,1
6172,0,1,0
6173,0,1,0
6174,0,0,1
6175,0,1,0
6176,0,0,1
6177,0,1,0
6178,1,0,0
6179,1,0,0
6180,0,1,0
6181,1,0,0
6182,1,0,0
6183,0,1,0
6184,1,0,0
6185,1,0,0
6186,0,1,0
6187,1,0,0
6188,0,1,0
6189,0,1,0
6190,0,1,0
6191,0,0,1
6192,1,0,0
6193,1,0,0
6194,0,1,0
6195,0,1,0
6196,0,0,1
6197,0,0,1
6198,1,0,0
6199,0,1,0
6200,0,0,1
6201,1,0,0
6202,1,0,0
6203,0,0,1
6204,0,1,0
6205,0,0,1
6206,1,0,0
6207,1,0,0
6208,1,0,0
6209,1,0,0
6210,1,0,0
6211,0,0,1
6212,1,0,0
6213,0,0,1
6214,1,0,0
6215,1,0,0
6216,0,1,0
6217,0,0,1
6218,0,1,0
6219,0,1,0
6220,1,0,0
6221,0,0,1
6222,1,0,0
6223,0,1,0
6224,0,0,1
6225,0,1,0
6226,0,0,1
6227,0,1,0
6228,0,0,1
6229,0,0,1
6230,0,0,1
6231,0,1,0
6232,0,0,1
6233,1,0,0
6234,0,1,0
6235,0,0,1
6236,1,0,0
6237,0,0,1
6238,1,0,0
6239,0,1,0
6240,0,0,1
6241,0,1,0
6242,1,0,0
6243,1,0,0
6244,0,1,0
6245,0,0,1
6246,0,0,1
6247,0,1,0
6248,0,0,1
6249,1,0,0
6250,0,1,0
6251,1,0,0
6252,1,0,0
6253,0,1,0
6254,0,1,0
6255,0,0,1
6256,0,0,1
6257,1,0,0
6258,1,0,0
6259,0,1,0
6260,1,0,0
6261,1,0,0
6262,0,1,0
6263,0,0,1
6264,0,0,1
6265,0,1,0
6266,0,0,1
6267,0,0,1
6268,0,1,0
6269,1,0,0
6270,1,0,0
6271,1,0,0
6272,0,0,1
6273,0,1,0
6274,0,0,1
6275,0,1,0
6276,0,0,1
6277,0,0,1
6278,0,1,0
6279,0,0,1
6280,0,0,1
6281,0,1,0
6282,0,0,1
6283,0,0,1
6284,0,1,0
6285,1,0,0
6286,0,1,0
6287,1,0,0
6288,1,0,0
6289,0,1,0
6290,0,1,0
6291,0,0,1
6292,0,0,1
6293,0,1,0
6294,0,0,1
6295,0,1,0
6296,0,0,1
6297,1,0,0
6298,1,0,0
6299,1,0,0
6300,0,1,0
6301,0,1,0
6302,1,0,0
6303,0,0,1
6304,0,1,0
6305,1,0,0
6306,0,1,0
6307,1,0,0
6308,0,1,0
6309,0,0,1
6310,1,0,0
6311,0,1,0
6312,1,0,0
6313,1,0,0
6314,0,1,0
6315,1,0,0
6316,1,0,0
6317,1,0,0
6318,0,0,1
6319,0,1,0
6320,1,0,0
6321,1,0,0
6322,1,0,0
6323,1,0,0
6324,1,0,0
6325,0,0,1
6326,0,1,0
