,label
14194,0
14195,1
14196,1
14197,0
14198,0
14199,1
14200,1
14201,0
14202,1
14203,0
14204,1
14205,1
14206,0
14207,1
14208,0
14209,1
14210,1
14211,1
14212,1
14213,1
14214,1
14215,1
14216,0
14217,1
14218,1
14219,1
14220,0
14221,1
14222,1
14223,0
14224,0
14225,1
14226,1
14227,0
14228,1
14229,1
14230,1
14231,0
14232,1
14233,1
14234,1
14235,1
14236,0
14237,1
14238,0
14239,1
14240,0
14241,1
14242,0
14243,0
14244,0
14245,1
14246,1
14247,1
14248,1
14249,1
14250,0
14251,1
14252,1
14253,1
14254,1
14255,0
14256,0
14257,1
14258,1
14259,1
14260,0
14261,1
14262,1
14263,1
14264,1
14265,0
14266,0
14267,0
14268,1
14269,0
14270,0
14271,1
14272,1
14273,0
14274,1
14275,0
14276,0
14277,1
14278,0
14279,1
14280,0
14281,0
14282,1
14283,1
14284,0
14285,1
14286,1
14287,0
14288,1
14289,0
14290,1
14291,1
14292,0
14293,0
14294,1
14295,1
14296,0
14297,0
14298,0
14299,1
14300,1
14301,1
14302,0
14303,1
14304,0
14305,1
14306,0
14307,1
14308,0
14309,1
14310,1
14311,0
14312,1
14313,1
14314,0
14315,1
14316,0
14317,0
14318,0
14319,1
14320,0
14321,1
14322,0
14323,0
14324,0
14325,1
14326,0
14327,1
14328,1
14329,0
14330,0
14331,0
14332,0
14333,0
14334,0
14335,1
14336,1
14337,0
14338,1
14339,0
14340,1
14341,0
14342,0
14343,1
14344,0
14345,0
14346,1
14347,1
14348,0
14349,1
14350,0
14351,0
14352,1
14353,0
14354,1
14355,0
14356,0
14357,0
14358,0
14359,1
14360,0
14361,1
14362,1
14363,1
14364,1
14365,0
14366,1
14367,0
14368,1
14369,0
14370,1
14371,1
14372,1
14373,0
14374,0
14375,1
14376,1
14377,0
14378,0
14379,1
14380,0
14381,0
14382,0
14383,1
14384,1
14385,1
14386,1
14387,0
14388,1
14389,1
14390,1
14391,1
14392,1
14393,0
14394,0
14395,1
14396,1
14397,0
14398,1
14399,0
14400,1
14401,0
14402,1
14403,1
14404,1
14405,1
14406,0
14407,0
14408,0
14409,0
14410,0
14411,1
14412,0
14413,1
14414,0
14415,1
14416,1
14417,0
14418,1
14419,0
14420,1
14421,0
14422,1
14423,0
14424,0
14425,0
14426,1
14427,0
14428,1
14429,0
14430,0
14431,0
14432,1
14433,0
14434,1
14435,1
14436,0
14437,0
14438,1
14439,0
14440,1
14441,0
14442,1
14443,1
14444,0
14445,0
14446,1
14447,0
14448,1
14449,1
14450,0
14451,1
14452,0
14453,0
14454,0
14455,0
14456,0
14457,0
14458,0
14459,1
14460,0
14461,0
14462,1
14463,1
14464,0
14465,0
14466,0
14467,1
14468,0
14469,0
14470,1
14471,1
14472,1
14473,0
14474,0
14475,1
14476,0
14477,1
14478,0
14479,0
14480,1
14481,0
14482,1
14483,1
14484,1
14485,1
14486,0
14487,1
14488,1
14489,1
14490,0
14491,1
14492,1
14493,0
14494,1
14495,1
14496,1
14497,0
14498,1
14499,1
14500,1
14501,1
14502,1
14503,0
14504,0
14505,1
14506,1
14507,1
14508,0
14509,1
14510,1
14511,0
14512,1
14513,0
14514,1
14515,0
14516,0
14517,1
14518,1
14519,1
14520,1
14521,1
14522,0
14523,0
14524,1
14525,1
14526,1
14527,1
14528,1
14529,0
14530,1
14531,1
14532,0
14533,0
14534,0
14535,1
14536,1
14537,1
14538,1
14539,0
14540,0
14541,1
14542,0
14543,1
14544,1
14545,0
14546,0
14547,1
14548,0
14549,0
14550,1
14551,0
14552,1
14553,0
14554,0
14555,0
14556,1
14557,1
14558,1
14559,1
14560,1
14561,0
14562,1
14563,1
14564,1
14565,0
14566,0
14567,1
14568,1
14569,0
14570,1
14571,0
14572,1
14573,1
14574,1
14575,1
14576,1
14577,1
14578,0
14579,1
14580,0
14581,1
14582,1
14583,1
14584,1
14585,1
14586,1
14587,1
14588,1
14589,1
14590,1
14591,0
14592,1
14593,0
14594,1
14595,0
14596,1
14597,0
14598,0
14599,0
14600,1
14601,1
14602,0
14603,0
14604,1
14605,0
14606,1
14607,0
14608,1
14609,0
14610,0
14611,0
14612,0
14613,1
14614,0
14615,1
14616,1
14617,0
14618,1
14619,1
14620,1
14621,1
14622,0
14623,1
14624,1
14625,0
14626,1
14627,1
14628,0
14629,1
14630,0
14631,1
14632,1
14633,1
14634,1
14635,0
14636,0
14637,1
14638,1
14639,1
14640,1
14641,1
14642,1
14643,0
14644,1
14645,0
14646,1
14647,0
14648,1
14649,1
14650,1
14651,0
14652,1
14653,1
14654,0
14655,1
14656,1
14657,0
14658,1
14659,0
14660,0
14661,1
14662,0
14663,1
14664,1
14665,1
14666,1
14667,1
14668,0
14669,1
14670,1
14671,1
14672,1
14673,0
14674,0
14675,1
14676,1
14677,1
14678,1
14679,0
14680,0
14681,0
14682,0
14683,1
14684,1
14685,1
14686,0
14687,0
14688,0
14689,1
14690,1
14691,0
14692,0
14693,1
14694,1
14695,0
14696,1
14697,0
14698,1
14699,1
14700,1
14701,0
14702,1
14703,0
14704,0
14705,1
14706,0
14707,1
14708,1
14709,1
14710,0
14711,1
14712,0
14713,0
14714,0
14715,1
14716,1
14717,1
14718,1
14719,1
14720,1
14721,0
14722,0
14723,1
14724,1
14725,0
14726,0
14727,1
14728,1
14729,0
14730,1
14731,1
14732,1
14733,0
14734,1
14735,0
14736,0
14737,1
14738,0
14739,1
14740,1
14741,0
14742,0
14743,0
14744,0
14745,1
14746,1
14747,0
14748,1
14749,1
14750,0
14751,0
14752,1
14753,0
14754,1
14755,1
14756,1
14757,1
14758,1
14759,1
14760,1
14761,0
14762,1
14763,0
14764,0
14765,1
14766,1
14767,1
14768,0
14769,1
14770,0
14771,1
14772,1
14773,1
14774,1
14775,1
14776,0
14777,1
14778,1
14779,0
14780,0
14781,0
14782,1
14783,0
14784,0
14785,1
14786,1
14787,1
14788,1
14789,1
14790,1
14791,0
14792,0
14793,1
14794,1
14795,1
14796,0
14797,1
14798,1
14799,1
14800,0
14801,0
14802,0
14803,0
14804,0
14805,1
14806,0
14807,1
14808,0
14809,1
14810,0
14811,1
14812,0
14813,1
14814,0
14815,1
14816,1
14817,1
14818,1
14819,1
14820,0
14821,0
14822,1
14823,1
14824,1
14825,0
14826,1
14827,1
14828,1
14829,0
14830,1
14831,0
14832,1
14833,0
14834,0
14835,1
14836,0
14837,0
14838,0
14839,1
14840,1
14841,0
14842,0
14843,1
14844,1
14845,1
14846,1
14847,1
14848,0
14849,0
14850,1
14851,0
14852,0
14853,1
14854,1
14855,0
14856,1
14857,1
14858,1
14859,1
14860,1
14861,1
14862,0
14863,0
14864,0
14865,1
14866,1
14867,1
14868,1
14869,1
14870,1
14871,0
14872,0
14873,1
14874,1
14875,1
14876,0
14877,1
14878,1
14879,0
14880,1
14881,0
14882,0
14883,0
14884,0
14885,1
14886,0
14887,0
14888,0
14889,1
14890,1
14891,0
14892,0
14893,0
14894,0
14895,0
14896,1
14897,0
14898,1
14899,0
14900,0
14901,0
14902,1
14903,1
14904,1
14905,1
14906,1
14907,1
14908,1
14909,0
14910,1
14911,0
14912,1
14913,1
14914,1
14915,1
14916,0
14917,1
14918,0
14919,1
14920,1
14921,1
14922,0
14923,0
14924,0
14925,0
14926,0
14927,0
14928,1
14929,1
14930,0
14931,0
14932,1
14933,1
14934,1
14935,0
14936,0
14937,1
14938,0
14939,1
14940,1
14941,1
14942,1
14943,0
14944,1
14945,1
14946,0
14947,0
14948,0
14949,1
14950,1
14951,1
14952,0
14953,0
14954,1
14955,1
14956,0
14957,1
14958,1
14959,1
14960,1
14961,1
14962,1
14963,1
14964,1
14965,0
14966,1
14967,1
14968,0
14969,1
14970,0
14971,1
14972,0
14973,0
14974,0
14975,1
14976,1
14977,1
14978,1
14979,0
14980,0
14981,1
14982,0
14983,0
14984,1
14985,1
14986,0
14987,1
14988,1
14989,0
14990,1
14991,0
14992,1
14993,1
14994,1
14995,0
14996,0
14997,1
14998,1
14999,0
15000,1
15001,1
15002,0
15003,1
15004,1
15005,0
15006,1
15007,1
15008,0
15009,0
15010,1
15011,0
15012,0
15013,1
15014,1
15015,0
15016,0
15017,0
15018,1
15019,0
15020,1
15021,1
15022,1
15023,1
15024,0
15025,1
15026,0
15027,0
15028,0
15029,0
15030,0
15031,1
15032,0
15033,1
15034,1
15035,1
15036,1
15037,1
15038,1
15039,0
15040,0
15041,1
15042,1
15043,1
15044,1
15045,1
15046,1
15047,1
15048,0
15049,0
15050,0
15051,1
15052,1
15053,0
15054,1
15055,0
15056,0
15057,0
15058,1
15059,0
15060,1
15061,1
15062,0
15063,1
15064,1
15065,1
15066,1
15067,1
15068,1
15069,1
15070,0
15071,0
15072,0
15073,0
15074,0
15075,0
15076,1
15077,0
15078,0
15079,0
15080,0
15081,0
15082,1
15083,1
15084,1
15085,0
15086,1
15087,1
15088,0
15089,1
15090,0
15091,0
15092,0
15093,1
15094,1
15095,0
15096,1
15097,0
15098,1
15099,1
15100,1
15101,1
15102,0
15103,1
15104,1
15105,0
15106,1
15107,1
15108,0
15109,0
15110,0
15111,1
15112,0
15113,0
15114,1
15115,1
15116,1
15117,1
15118,1
15119,1
15120,1
15121,0
15122,1
15123,1
15124,0
15125,1
15126,1
15127,1
15128,0
15129,1
15130,1
15131,1
15132,0
15133,1
15134,1
15135,1
15136,1
15137,0
15138,1
15139,0
15140,0
15141,1
15142,1
15143,1
15144,1
15145,1
15146,0
15147,1
15148,0
15149,1
15150,0
15151,0
15152,1
15153,0
15154,1
15155,0
15156,0
15157,1
15158,0
15159,1
15160,1
15161,1
15162,0
15163,1
15164,1
15165,0
15166,0
15167,0
15168,1
15169,1
15170,0
15171,1
15172,1
15173,0
15174,0
15175,0
15176,0
15177,0
15178,0
15179,1
15180,0
15181,1
15182,1
15183,1
15184,1
15185,0
15186,0
15187,1
15188,0
15189,0
15190,1
15191,1
15192,1
15193,0
15194,0
15195,0
15196,1
15197,0
15198,1
15199,0
15200,1
15201,1
15202,0
15203,1
15204,1
15205,1
15206,0
15207,1
15208,1
15209,1
15210,0
15211,0
15212,0
15213,0
15214,1
15215,0
15216,0
15217,0
15218,1
15219,1
15220,0
15221,1
15222,1
15223,0
15224,0
15225,1
15226,1
15227,0
15228,1
15229,1
15230,1
15231,1
15232,1
15233,1
15234,0
15235,0
15236,0
15237,1
15238,0
15239,1
15240,1
15241,1
15242,1
15243,1
15244,0
15245,0
15246,0
15247,0
15248,0
15249,1
15250,0
15251,0
15252,1
15253,1
15254,0
15255,0
15256,1
15257,1
15258,0
15259,0
15260,1
15261,1
15262,0
15263,1
15264,0
15265,0
15266,0
15267,1
15268,0
15269,1
15270,1
15271,1
15272,1
15273,1
15274,1
15275,1
15276,0
15277,0
15278,0
15279,0
15280,0
15281,0
15282,1
15283,1
15284,0
15285,1
15286,1
15287,1
15288,1
15289,1
15290,1
15291,1
15292,1
15293,1
15294,1
15295,1
15296,1
15297,1
15298,0
15299,1
15300,0
15301,0
15302,0
15303,1
15304,0
15305,1
15306,1
15307,1
15308,1
15309,1
15310,1
15311,0
15312,1
15313,1
15314,1
15315,1
15316,0
15317,1
15318,1
15319,1
15320,1
15321,0
15322,1
15323,1
15324,0
15325,1
15326,1
15327,0
15328,1
15329,0
15330,1
15331,1
15332,0
15333,1
15334,0
15335,1
15336,0
15337,0
15338,1
15339,0
15340,0
15341,1
15342,1
15343,1
15344,1
15345,1
15346,1
15347,1
15348,0
15349,0
15350,1
15351,1
15352,1
15353,1
15354,0
15355,0
15356,0
15357,1
15358,0
15359,1
15360,1
15361,0
15362,1
15363,1
15364,0
15365,0
15366,1
15367,0
15368,0
15369,0
15370,0
15371,1
15372,0
15373,1
15374,1
15375,1
15376,0
15377,1
15378,1
15379,0
15380,0
15381,0
15382,1
